Frame,Driver,Speed,Sector,Lap
4841,VERSTAPPEN,88,Sector 1,36 / 53
4851,VERSTAPPEN,85,Sector 1,36 / 53
4861,VERSTAPPEN,85,Sector 1,36 / 53
4871,VERSTAPPEN,87,Sector 1,36 / 53
4881,VERSTAPPEN,92,Sector 1,36 / 53
4891,VERSTAPPEN,97,Sector 1,36 / 53
4901,VERSTAPPEN,108,Sector 1,36 / 53
4911,VERSTAPPEN,114,Sector 1,36 / 53
4921,VERSTAPPEN,127,Sector 1,36 / 53
4931,VERSTAPPEN,137,Sector 2,36 / 53
4941,VERSTAPPEN,144,Sector 2,36 / 53
4951,VERSTAPPEN,148,Sector 2,36 / 53
4961,VERSTAPPEN,152,Sector 2,36 / 53
4971,VERSTAPPEN,155,Sector 2,36 / 53
4981,VERSTAPPEN,160,Sector 2,36 / 53
4991,VERSTAPPEN,166,Sector 2,36 / 53
5001,VERSTAPPEN,176,Sector 2,36 / 53
5011,VERSTAPPEN,183,Sector 2,36 / 53
5021,VERSTAPPEN,189,Sector 2,36 / 53
5031,VERSTAPPEN,201,Sector 2,36 / 53
5041,VERSTAPPEN,211,Sector 2,36 / 53
5051,VERSTAPPEN,217,Sector 2,36 / 53
5061,VERSTAPPEN,221,Sector 2,36 / 53
5071,VERSTAPPEN,228,Sector 2,36 / 53
5081,VERSTAPPEN,238,Sector 2,36 / 53
5091,VERSTAPPEN,241,Sector 2,36 / 53
5101,VERSTAPPEN,247,Sector 2,36 / 53
5111,VERSTAPPEN,250,Sector 2,36 / 53
5121,VERSTAPPEN,252,Sector 2,36 / 53
5131,VERSTAPPEN,256,Sector 2,36 / 53
5141,VERSTAPPEN,260,Sector 2,36 / 53
5151,VERSTAPPEN,264,Sector 2,36 / 53
5161,VERSTAPPEN,266,Sector 2,36 / 53
