Frame,Driver,Speed,Sector,Lap
970,HAMILTON,197,Sector 2,9 of 73
973,HAMILTON,201,Sector 2,9 of 73
976,HAMILTON,202,Sector 2,9 of 73
979,HAMILTON,206,Sector 2,9 of 73
982,HAMILTON,208,Sector 2,9 of 73
985,HAMILTON,212,Sector 2,9 of 73
988,HAMILTON,214,Sector 2,9 of 73
991,HAMILTON,217,Sector 2,9 of 73
994,HAMILTON,219,Sector 2,9 of 73
997,HAMILTON,221,Sector 2,9 of 73
1000,HAMILTON,224,Sector 2,9 of 73
1003,HAMILTON,226,Sector 2,9 of 73
1006,HAMILTON,228,Sector 2,9 of 73
1009,HAMILTON,231,Sector 2,9 of 73
1012,HAMILTON,233,Sector 2,9 of 73
1015,HAMILTON,234,Sector 2,9 of 73
1018,HAMILTON,237,Sector 2,9 of 73
1021,HAMILTON,239,Sector 2,9 of 73
1024,HAMILTON,240,Sector 2,9 of 73
1027,HAMILTON,242,Sector 2,9 of 73
1030,HAMILTON,243,Sector 2,9 of 73
1033,HAMILTON,246,Sector 2,9 of 73
1036,HAMILTON,248,Sector 2,9 of 73
1039,HAMILTON,250,Sector 2,9 of 73
1042,HAMILTON,251,Sector 2,9 of 73
1045,HAMILTON,252,Sector 2,9 of 73
1048,HAMILTON,254,Sector 2,9 of 73
1051,HAMILTON,255,Sector 2,9 of 73
1054,HAMILTON,257,Sector 2,9 of 73
1057,HAMILTON,258,Sector 2,9 of 73
1060,HAMILTON,259,Sector 2,9 of 73
1063,HAMILTON,262,Sector 2,9 of 73
1066,HAMILTON,263,Sector 2,9 of 73
1069,HAMILTON,264,Sector 2,9 of 73
1072,HAMILTON,266,Sector 2,9 of 73
1075,HAMILTON,267,Sector 2,9 of 73
1078,HAMILTON,268,Sector 2,9 of 73
1081,HAMILTON,268,Sector 2,9 of 73
1084,HAMILTON,269,Sector 2,9 of 73
1087,HAMILTON,271,Sector 2,9 of 73
1090,HAMILTON,272,Sector 2,9 of 73
1093,HAMILTON,273,Sector 2,9 of 73
1096,HAMILTON,274,Sector 2,9 of 73
1099,HAMILTON,274,Sector 2,9 of 73
1102,HAMILTON,274,Sector 2,9 of 73
1105,HAMILTON,276,Sector 2,9 of 73
