Frame,Driver,Speed,Sector,Lap
1147,VETTEL,288,Sector 2,50 of 73
1150,VETTEL,289,Sector 2,50 of 73
1153,VETTEL,290,Sector 2,50 of 73
1156,VETTEL,290,Sector 2,50 of 73
1159,VETTEL,291,Sector 2,50 of 73
1162,VETTEL,292,Sector 2,50 of 73
1165,VETTEL,292,Sector 2,50 of 73
1168,VETTEL,293,Sector 2,50 of 73
1171,VETTEL,294,Sector 2,50 of 73
1174,VETTEL,295,Sector 2,50 of 73
1177,VETTEL,296,Sector 2,50 of 73
1180,VETTEL,296,Sector 2,50 of 73
1183,VETTEL,297,Sector 2,50 of 73
1186,VETTEL,297,Sector 2,50 of 73
1189,VETTEL,297,Sector 2,50 of 73
1192,VETTEL,297,Sector 2,50 of 73
1195,VETTEL,297,Sector 2,50 of 73
1198,VETTEL,297,Sector 2,50 of 73
1201,VETTEL,297,Sector 2,50 of 73
1204,VETTEL,296,Sector 2,50 of 73
1207,VETTEL,296,Sector 2,50 of 73
1210,VETTEL,296,Sector 2,50 of 73
1213,VETTEL,295,Sector 2,50 of 73
1216,VETTEL,295,Sector 2,50 of 73
1219,VETTEL,294,Sector 2,50 of 73
1222,VETTEL,294,Sector 2,50 of 73
1225,VETTEL,293,Sector 2,50 of 73
1228,VETTEL,288,Sector 2,50 of 73
1231,VETTEL,277,Sector 2,50 of 73
1234,VETTEL,267,Sector 2,50 of 73
1237,VETTEL,250,Sector 2,50 of 73
1240,VETTEL,245,Sector 2,50 of 73
1243,VETTEL,240,Sector 2,50 of 73
1246,VETTEL,231,Sector 2,50 of 73
1249,VETTEL,226,Sector 2,50 of 73
1252,VETTEL,219,Sector 2,50 of 73
1255,VETTEL,212,Sector 2,50 of 73
1258,VETTEL,203,Sector 2,50 of 73
1261,VETTEL,194,Sector 2,50 of 73
1264,VETTEL,187,Sector 2,50 of 73
1267,VETTEL,182,Sector 2,50 of 73
1270,VETTEL,176,Sector 2,50 of 73
1273,VETTEL,166,Sector 2,50 of 73
1276,VETTEL,160,Sector 2,50 of 73
1279,VETTEL,151,Sector 2,50 of 73
1282,VETTEL,148,Sector 2,50 of 73
1285,VETTEL,144,Sector 2,50 of 73
1288,VETTEL,142,Sector 2,50 of 73
1291,VETTEL,139,Sector 2,50 of 73
1294,VETTEL,137,Sector 2,50 of 73
1297,VETTEL,131,Sector 2,50 of 73
1300,VETTEL,127,Sector 2,50 of 73
1303,VETTEL,124,Sector 2,50 of 73
1306,VETTEL,122,Sector 2,50 of 73
1309,VETTEL,119,Sector 2,50 of 73
1312,VETTEL,117,Sector 2,50 of 73
1315,VETTEL,116,Sector 2,50 of 73
1318,VETTEL,112,Sector 2,50 of 73
1321,VETTEL,107,Sector 2,50 of 73
1324,VETTEL,103,Sector 2,50 of 73
1327,VETTEL,103,Sector 2,50 of 73
1330,VETTEL,101,Sector 2,50 of 73
1333,VETTEL,99,Sector 2,50 of 73
1336,VETTEL,98,Sector 2,50 of 73
1339,VETTEL,95,Sector 2,50 of 73
1342,VETTEL,94,Sector 2,50 of 73
1345,VETTEL,94,Sector 2,50 of 73
1348,VETTEL,93,Sector 2,50 of 73
1351,VETTEL,92,Sector 2,50 of 73
1354,VETTEL,92,Sector 2,50 of 73
1357,VETTEL,90,Sector 2,50 of 73
1360,VETTEL,90,Sector 2,50 of 73
1363,VETTEL,89,Sector 2,50 of 73
1366,VETTEL,89,Sector 2,50 of 73
1369,VETTEL,90,Sector 2,50 of 73
1372,VETTEL,90,Sector 2,50 of 73
1375,VETTEL,92,Sector 2,50 of 73
1378,VETTEL,95,Sector 2,50 of 73
1381,VETTEL,97,Sector 2,50 of 73
1384,VETTEL,100,Sector 2,50 of 73
1387,VETTEL,101,Sector 2,50 of 73
1390,VETTEL,104,Sector 2,50 of 73
1393,VETTEL,107,Sector 2,50 of 73
1396,VETTEL,108,Sector 2,50 of 73
1399,VETTEL,111,Sector 2,50 of 73
1402,VETTEL,113,Sector 2,50 of 73
1405,VETTEL,115,Sector 2,50 of 73
1408,VETTEL,120,Sector 2,50 of 73
1411,VETTEL,124,Sector 2,50 of 73
1414,VETTEL,126,Sector 2,50 of 73
1417,VETTEL,131,Sector 2,50 of 73
1420,VETTEL,136,Sector 2,50 of 73
1423,VETTEL,139,Sector 2,50 of 73
1426,VETTEL,145,Sector 2,50 of 73
1429,VETTEL,149,Sector 2,50 of 73
1432,VETTEL,151,Sector 2,50 of 73
1435,VETTEL,157,Sector 2,50 of 73
1438,VETTEL,159,Sector 2,50 of 73
1441,VETTEL,167,Sector 2,50 of 73
1444,VETTEL,173,Sector 2,50 of 73
1447,VETTEL,176,Sector 2,50 of 73
1450,VETTEL,178,Sector 2,50 of 73
1453,VETTEL,182,Sector 2,50 of 73
1456,VETTEL,184,Sector 2,50 of 73
1459,VETTEL,188,Sector 2,50 of 73
1462,VETTEL,192,Sector 2,50 of 73
1465,VETTEL,197,Sector 2,50 of 73
1468,VETTEL,201,Sector 2,50 of 73
1471,VETTEL,203,Sector 2,50 of 73
1474,VETTEL,205,Sector 2,50 of 73
1477,VETTEL,209,Sector 2,50 of 73
1480,VETTEL,211,Sector 2,50 of 73
1483,VETTEL,214,Sector 2,50 of 73
1486,VETTEL,218,Sector 2,50 of 73
1489,VETTEL,220,Sector 2,50 of 73
1492,VETTEL,221,Sector 2,50 of 73
1495,VETTEL,224,Sector 2,50 of 73
1498,VETTEL,225,Sector 2,50 of 73
1501,VETTEL,227,Sector 2,50 of 73
1504,VETTEL,230,Sector 2,50 of 73
1507,VETTEL,231,Sector 2,50 of 73
1510,VETTEL,234,Sector 2,50 of 73
1513,VETTEL,235,Sector 2,50 of 73
1516,VETTEL,236,Sector 2,50 of 73
1519,VETTEL,237,Sector 2,50 of 73
1522,VETTEL,239,Sector 2,50 of 73
1525,VETTEL,240,Sector 2,50 of 73
1528,VETTEL,241,Sector 2,50 of 73
1531,VETTEL,242,Sector 2,50 of 73
1534,VETTEL,243,Sector 2,50 of 73
1537,VETTEL,245,Sector 2,50 of 73
1540,VETTEL,245,Sector 2,50 of 73
1543,VETTEL,246,Sector 2,50 of 73
1546,VETTEL,247,Sector 2,50 of 73
1549,VETTEL,248,Sector 2,50 of 73
1552,VETTEL,248,Sector 2,50 of 73
1555,VETTEL,249,Sector 2,50 of 73
1558,VETTEL,250,Sector 2,50 of 73
1561,VETTEL,250,Sector 2,50 of 73
1564,VETTEL,252,Sector 2,50 of 73
1567,VETTEL,252,Sector 2,50 of 73
1570,VETTEL,252,Sector 2,50 of 73
1573,VETTEL,253,Sector 2,50 of 73
1576,VETTEL,254,Sector 2,50 of 73
1579,VETTEL,255,Sector 2,50 of 73
1582,VETTEL,256,Sector 2,50 of 73
1585,VETTEL,256,Sector 2,50 of 73
1588,VETTEL,254,Sector 2,50 of 73
1591,VETTEL,251,Sector 2,50 of 73
1594,VETTEL,244,Sector 2,50 of 73
1597,VETTEL,237,Sector 2,50 of 73
1600,VETTEL,233,Sector 2,50 of 73
1603,VETTEL,226,Sector 2,50 of 73
1606,VETTEL,221,Sector 2,50 of 73
1609,VETTEL,218,Sector 2,50 of 73
1612,VETTEL,213,Sector 2,50 of 73
1615,VETTEL,208,Sector 2,50 of 73
1618,VETTEL,206,Sector 2,50 of 73
1621,VETTEL,198,Sector 2,50 of 73
1624,VETTEL,195,Sector 2,50 of 73
1627,VETTEL,190,Sector 2,50 of 73
1630,VETTEL,187,Sector 2,50 of 73
1633,VETTEL,185,Sector 2,50 of 73
1636,VETTEL,183,Sector 2,50 of 73
1639,VETTEL,179,Sector 2,50 of 73
1642,VETTEL,176,Sector 2,50 of 73
1645,VETTEL,172,Sector 2,50 of 73
1648,VETTEL,171,Sector 2,50 of 73
1651,VETTEL,170,Sector 2,50 of 73
1654,VETTEL,170,Sector 2,50 of 73
1657,VETTEL,168,Sector 2,50 of 73
1660,VETTEL,165,Sector 2,50 of 73
1663,VETTEL,163,Sector 2,50 of 73
1666,VETTEL,160,Sector 2,50 of 73
1669,VETTEL,158,Sector 2,50 of 73
1672,VETTEL,156,Sector 2,50 of 73
1675,VETTEL,155,Sector 2,50 of 73
1678,VETTEL,154,Sector 2,50 of 73
1681,VETTEL,154,Sector 2,50 of 73
1684,VETTEL,154,Sector 2,50 of 73
1687,VETTEL,154,Sector 2,50 of 73
1690,VETTEL,155,Sector 2,50 of 73
1693,VETTEL,156,Sector 2,50 of 73
1696,VETTEL,159,Sector 2,50 of 73
1699,VETTEL,159,Sector 2,50 of 73
1702,VETTEL,162,Sector 2,50 of 73
1705,VETTEL,164,Sector 2,50 of 73
1708,VETTEL,166,Sector 2,50 of 73
1711,VETTEL,168,Sector 2,50 of 73
1714,VETTEL,169,Sector 2,50 of 73
1717,VETTEL,170,Sector 2,50 of 73
1720,VETTEL,172,Sector 2,50 of 73
1723,VETTEL,175,Sector 2,50 of 73
1726,VETTEL,176,Sector 2,50 of 73
1729,VETTEL,179,Sector 2,50 of 73
1732,VETTEL,180,Sector 2,50 of 73
1735,VETTEL,182,Sector 2,50 of 73
1738,VETTEL,184,Sector 2,50 of 73
1741,VETTEL,185,Sector 2,50 of 73
1744,VETTEL,188,Sector 2,50 of 73
1747,VETTEL,191,Sector 2,50 of 73
1750,VETTEL,193,Sector 2,50 of 73
1753,VETTEL,197,Sector 2,50 of 73
1756,VETTEL,204,Sector 2,50 of 73
1759,VETTEL,206,Sector 2,50 of 73
1762,VETTEL,207,Sector 2,50 of 73
1765,VETTEL,209,Sector 2,50 of 73
1768,VETTEL,210,Sector 2,50 of 73
1771,VETTEL,212,Sector 2,50 of 73
1774,VETTEL,213,Sector 2,50 of 73
1777,VETTEL,215,Sector 2,50 of 73
1780,VETTEL,218,Sector 2,50 of 73
1783,VETTEL,221,Sector 2,50 of 73
1786,VETTEL,223,Sector 2,50 of 73
1789,VETTEL,225,Sector 2,50 of 73
1792,VETTEL,227,Sector 2,50 of 73
1795,VETTEL,228,Sector 2,50 of 73
1798,VETTEL,230,Sector 2,50 of 73
1801,VETTEL,232,Sector 2,50 of 73
1804,VETTEL,232,Sector 2,50 of 73
1807,VETTEL,232,Sector 2,50 of 73
1810,VETTEL,233,Sector 3,50 of 73
1813,VETTEL,234,Sector 3,50 of 73
1816,VETTEL,230,Sector 3,50 of 73
1819,VETTEL,225,Sector 3,50 of 73
1822,VETTEL,222,Sector 3,50 of 73
1825,VETTEL,219,Sector 3,50 of 73
1828,VETTEL,216,Sector 3,50 of 73
1831,VETTEL,210,Sector 3,50 of 73
1834,VETTEL,205,Sector 3,50 of 73
1837,VETTEL,202,Sector 3,50 of 73
1840,VETTEL,200,Sector 3,50 of 73
1843,VETTEL,197,Sector 3,50 of 73
1846,VETTEL,196,Sector 3,50 of 73
1849,VETTEL,194,Sector 3,50 of 73
1852,VETTEL,190,Sector 3,50 of 73
1855,VETTEL,188,Sector 3,50 of 73
1858,VETTEL,186,Sector 3,50 of 73
1861,VETTEL,185,Sector 3,50 of 73
1864,VETTEL,181,Sector 3,50 of 73
1867,VETTEL,178,Sector 3,50 of 73
1870,VETTEL,178,Sector 3,50 of 73
1873,VETTEL,178,Sector 3,50 of 73
1876,VETTEL,178,Sector 3,52 of 73
1879,VETTEL,179,Sector 3,52 of 73
1882,VETTEL,181,Sector 3,52 of 73
1885,VETTEL,182,Sector 3,52 of 73
1888,VETTEL,183,Sector 3,52 of 73
1891,VETTEL,184,Sector 3,52 of 73
1894,VETTEL,185,Sector 3,52 of 73
1897,VETTEL,186,Sector 3,52 of 73
1900,VETTEL,186,Sector 3,52 of 73
1903,VETTEL,189,Sector 3,52 of 73
1906,VETTEL,190,Sector 3,52 of 73
1909,VETTEL,193,Sector 3,52 of 73
1912,VETTEL,197,Sector 3,52 of 73
1915,VETTEL,200,Sector 3,52 of 73
1918,VETTEL,204,Sector 3,52 of 73
1921,VETTEL,206,Sector 3,52 of 73
1924,VETTEL,209,Sector 3,52 of 73
1927,VETTEL,212,Sector 3,52 of 73
1930,VETTEL,214,Sector 3,52 of 73
1933,VETTEL,217,Sector 3,52 of 73
1936,VETTEL,219,Sector 3,52 of 73
1939,VETTEL,221,Sector 3,52 of 73
1942,VETTEL,223,Sector 3,52 of 73
1945,VETTEL,225,Sector 3,52 of 73
1948,VETTEL,227,Sector 3,52 of 73
1951,VETTEL,230,Sector 3,52 of 73
1954,VETTEL,232,Sector 3,52 of 73
1957,VETTEL,234,Sector 3,52 of 73
1960,VETTEL,236,Sector 3,52 of 73
1963,VETTEL,236,Sector 3,52 of 73
1966,VETTEL,237,Sector 3,52 of 73
1969,VETTEL,239,Sector 3,52 of 73
