,Frame,Driver,Speed,Sector,Lap,Time,T_Delta
0,347,NORRIS,243,Sector 1,Q1,1:04.345,0.029962885154061626
0,348,NORRIS,246,Sector 1,Q1,1:04.345,0.029962885154061626
0,349,NORRIS,246,Sector 1,Q1,1:04.345,0.029962885154061626
0,350,NORRIS,246,Sector 1,Q1,1:04.345,0.029962885154061626
0,351,NORRIS,248,Sector 1,Q1,1:04.345,0.029962885154061626
0,352,NORRIS,248,Sector 1,Q1,1:04.345,0.029962885154061626
0,353,NORRIS,249,Sector 1,Q1,1:04.345,0.029962885154061626
0,354,NORRIS,249,Sector 1,Q1,1:04.345,0.029962885154061626
0,355,NORRIS,249,Sector 1,Q1,1:04.345,0.029962885154061626
0,356,NORRIS,250,Sector 1,Q1,1:04.345,0.029962885154061626
0,357,NORRIS,250,Sector 1,Q1,1:04.345,0.029962885154061626
0,358,NORRIS,251,Sector 1,Q1,1:04.345,0.029962885154061626
0,359,NORRIS,251,Sector 1,Q1,1:04.345,0.029962885154061626
0,360,NORRIS,251,Sector 1,Q1,1:04.345,0.029962885154061626
0,361,NORRIS,254,Sector 1,Q1,1:04.345,0.029962885154061626
0,362,NORRIS,255,Sector 1,Q1,1:04.345,0.029962885154061626
0,363,NORRIS,255,Sector 1,Q1,1:04.345,0.029962885154061626
0,364,NORRIS,258,Sector 1,Q1,1:04.345,0.029962885154061626
0,365,NORRIS,259,Sector 1,Q1,1:04.345,0.029962885154061626
0,366,NORRIS,259,Sector 1,Q1,1:04.345,0.029962885154061626
0,367,NORRIS,261,Sector 1,Q1,1:04.345,0.029962885154061626
0,368,NORRIS,261,Sector 1,Q1,1:04.345,0.029962885154061626
0,369,NORRIS,261,Sector 1,Q1,1:04.345,0.029962885154061626
0,370,NORRIS,263,Sector 1,Q1,1:04.345,0.029962885154061626
0,371,NORRIS,263,Sector 1,Q1,1:04.345,0.029962885154061626
0,372,NORRIS,263,Sector 1,Q1,1:04.345,0.029962885154061626
0,373,NORRIS,265,Sector 1,Q1,1:04.345,0.029962885154061626
0,374,NORRIS,265,Sector 1,Q1,1:04.345,0.029962885154061626
0,375,NORRIS,266,Sector 1,Q1,1:04.345,0.029962885154061626
0,376,NORRIS,266,Sector 1,Q1,1:04.345,0.029962885154061626
0,377,NORRIS,266,Sector 1,Q1,1:04.345,0.029962885154061626
0,378,NORRIS,267,Sector 1,Q1,1:04.345,0.029962885154061626
0,379,NORRIS,268,Sector 1,Q1,1:04.345,0.029962885154061626
0,380,NORRIS,268,Sector 1,Q1,1:04.345,0.029962885154061626
0,381,NORRIS,268,Sector 1,Q1,1:04.345,0.029962885154061626
0,382,NORRIS,268,Sector 1,Q1,1:04.345,0.029962885154061626
0,383,NORRIS,270,Sector 1,Q1,1:04.345,0.029962885154061626
0,384,NORRIS,270,Sector 1,Q1,1:04.345,0.029962885154061626
0,385,NORRIS,270,Sector 1,Q1,1:04.345,0.029962885154061626
0,386,NORRIS,272,Sector 1,Q1,1:04.345,0.029962885154061626
0,387,NORRIS,273,Sector 1,Q1,1:04.345,0.029962885154061626
0,388,NORRIS,273,Sector 1,Q1,1:04.345,0.029962885154061626
