,Frame,Driver,Speed,Sector,Lap,Time,T_Delta
0,331,RICCIARDO,144,Sector 1,Q1,1:04.977,0.029291531
0,332,RICCIARDO,144,Sector 1,Q1,1:04.977,0.029291531
0,333,RICCIARDO,143,Sector 1,Q1,1:04.977,0.029291531
0,334,RICCIARDO,143,Sector 1,Q1,1:04.977,0.029291531
0,335,RICCIARDO,141,Sector 1,Q1,1:04.977,0.029291531
0,336,RICCIARDO,141,Sector 1,Q1,1:04.977,0.029291531
0,337,RICCIARDO,141,Sector 1,Q1,1:04.977,0.029291531
0,338,RICCIARDO,140,Sector 1,Q1,1:04.977,0.029291531
0,339,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,340,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,341,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,342,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,343,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,344,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,345,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,346,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,347,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,348,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,349,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,350,RICCIARDO,139,Sector 1,Q1,1:04.977,0.029291531
0,351,RICCIARDO,140,Sector 1,Q1,1:04.977,0.029291531
0,352,RICCIARDO,140,Sector 1,Q1,1:04.977,0.029291531
0,353,RICCIARDO,141,Sector 1,Q1,1:04.977,0.029291531
0,354,RICCIARDO,141,Sector 1,Q1,1:04.977,0.029291531
0,355,RICCIARDO,141,Sector 1,Q1,1:04.977,0.029291531
0,356,RICCIARDO,142,Sector 1,Q1,1:04.977,0.029291531
0,357,RICCIARDO,142,Sector 1,Q1,1:04.977,0.029291531
0,358,RICCIARDO,142,Sector 1,Q1,1:04.977,0.029291531
0,359,RICCIARDO,143,Sector 1,Q1,1:04.977,0.029291531
0,360,RICCIARDO,143,Sector 1,Q1,1:04.977,0.029291531
0,361,RICCIARDO,144,Sector 1,Q1,1:04.977,0.029291531
0,362,RICCIARDO,144,Sector 1,Q1,1:04.977,0.029291531
0,363,RICCIARDO,145,Sector 1,Q1,1:04.977,0.029291531
0,364,RICCIARDO,145,Sector 1,Q1,1:04.977,0.029291531
0,365,RICCIARDO,147,Sector 1,Q1,1:04.977,0.029291531
0,366,RICCIARDO,147,Sector 1,Q1,1:04.977,0.029291531
0,367,RICCIARDO,148,Sector 1,Q1,1:04.977,0.029291531
0,368,RICCIARDO,148,Sector 1,Q1,1:04.977,0.029291531
0,369,RICCIARDO,148,Sector 1,Q1,1:04.977,0.029291531
0,370,RICCIARDO,151,Sector 1,Q1,1:04.977,0.029291531
0,371,RICCIARDO,153,Sector 1,Q1,1:04.977,0.029291531
0,372,RICCIARDO,153,Sector 1,Q1,1:04.977,0.029291531
0,373,RICCIARDO,153,Sector 1,Q1,1:04.977,0.029291531
0,374,RICCIARDO,157,Sector 1,Q1,1:04.977,0.029291531
0,375,RICCIARDO,157,Sector 1,Q1,1:04.977,0.029291531
0,376,RICCIARDO,160,Sector 1,Q1,1:04.977,0.029291531
0,377,RICCIARDO,160,Sector 1,Q1,1:04.977,0.029291531
0,378,RICCIARDO,165,Sector 1,Q1,1:04.977,0.029291531
