,Frame,Driver,Speed,Sector,Lap,Time,T_Delta
0,241,HAMILTON,314,Sector 1,Q2,1:04.258,0.029549221317331047
0,242,HAMILTON,315,Sector 1,Q2,1:04.258,0.029549221317331047
0,243,HAMILTON,315,Sector 1,Q2,1:04.258,0.029549221317331047
0,244,HAMILTON,315,Sector 1,Q2,1:04.258,0.029549221317331047
0,245,HAMILTON,315,Sector 1,Q2,1:04.258,0.029549221317331047
0,246,HAMILTON,315,Sector 1,Q2,1:04.258,0.029549221317331047
0,247,HAMILTON,315,Sector 1,Q2,1:04.258,0.029549221317331047
0,248,HAMILTON,314,Sector 1,Q2,1:04.258,0.029549221317331047
0,249,HAMILTON,314,Sector 1,Q2,1:04.258,0.029549221317331047
0,250,HAMILTON,314,Sector 1,Q2,1:04.258,0.029549221317331047
0,251,HAMILTON,311,Sector 1,Q2,1:04.258,0.029549221317331047
0,252,HAMILTON,310,Sector 1,Q2,1:04.258,0.029549221317331047
0,253,HAMILTON,309,Sector 1,Q2,1:04.258,0.029549221317331047
0,254,HAMILTON,309,Sector 1,Q2,1:04.258,0.029549221317331047
0,255,HAMILTON,306,Sector 1,Q2,1:04.258,0.029549221317331047
0,256,HAMILTON,304,Sector 1,Q2,1:04.258,0.029549221317331047
0,257,HAMILTON,297,Sector 1,Q2,1:04.258,0.029549221317331047
0,258,HAMILTON,289,Sector 1,Q2,1:04.258,0.029549221317331047
0,259,HAMILTON,289,Sector 1,Q2,1:04.258,0.029549221317331047
0,260,HAMILTON,289,Sector 1,Q2,1:04.258,0.029549221317331047
0,261,HAMILTON,289,Sector 1,Q2,1:04.258,0.029549221317331047
0,262,HAMILTON,275,Sector 1,Q2,1:04.258,0.029549221317331047
0,263,HAMILTON,275,Sector 1,Q2,1:04.258,0.029549221317331047
0,264,HAMILTON,260,Sector 1,Q2,1:04.258,0.029549221317331047
0,265,HAMILTON,253,Sector 1,Q2,1:04.258,0.029549221317331047
0,266,HAMILTON,253,Sector 1,Q2,1:04.258,0.029549221317331047
0,267,HAMILTON,247,Sector 1,Q2,1:04.258,0.029549221317331047
0,268,HAMILTON,247,Sector 1,Q2,1:04.258,0.029549221317331047
0,269,HAMILTON,247,Sector 1,Q2,1:04.258,0.029549221317331047
0,270,HAMILTON,242,Sector 1,Q2,1:04.258,0.029549221317331047
0,271,HAMILTON,239,Sector 1,Q2,1:04.258,0.029549221317331047
0,272,HAMILTON,239,Sector 1,Q2,1:04.258,0.029549221317331047
0,273,HAMILTON,234,Sector 1,Q2,1:04.258,0.029549221317331047
0,274,HAMILTON,230,Sector 1,Q2,1:04.258,0.029549221317331047
0,275,HAMILTON,230,Sector 1,Q2,1:04.258,0.029549221317331047
0,276,HAMILTON,220,Sector 1,Q2,1:04.258,0.029549221317331047
0,277,HAMILTON,214,Sector 1,Q2,1:04.258,0.029549221317331047
0,278,HAMILTON,214,Sector 1,Q2,1:04.258,0.029549221317331047
0,279,HAMILTON,214,Sector 1,Q2,1:04.258,0.029549221317331047
0,280,HAMILTON,204,Sector 1,Q2,1:04.258,0.029549221317331047
0,281,HAMILTON,204,Sector 1,Q2,1:04.258,0.029549221317331047
0,282,HAMILTON,194,Sector 1,Q2,1:04.258,0.029549221317331047
0,283,HAMILTON,191,Sector 1,Q2,1:04.258,0.029549221317331047
0,284,HAMILTON,191,Sector 1,Q2,1:04.258,0.029549221317331047
0,285,HAMILTON,184,Sector 1,Q2,1:04.258,0.029549221317331047
0,286,HAMILTON,184,Sector 1,Q2,1:04.258,0.029549221317331047
0,287,HAMILTON,181,Sector 1,Q2,1:04.258,0.029549221317331047
0,288,HAMILTON,177,Sector 1,Q2,1:04.258,0.029549221317331047
0,289,HAMILTON,174,Sector 1,Q2,1:04.258,0.029549221317331047
0,290,HAMILTON,174,Sector 1,Q2,1:04.258,0.029549221317331047
0,291,HAMILTON,170,Sector 1,Q2,1:04.258,0.029549221317331047
0,292,HAMILTON,170,Sector 1,Q2,1:04.258,0.029549221317331047
0,293,HAMILTON,167,Sector 1,Q2,1:04.258,0.029549221317331047
0,294,HAMILTON,166,Sector 1,Q2,1:04.258,0.029549221317331047
0,295,HAMILTON,166,Sector 1,Q2,1:04.258,0.029549221317331047
0,296,HAMILTON,164,Sector 1,Q2,1:04.258,0.029549221317331047
0,297,HAMILTON,162,Sector 1,Q2,1:04.258,0.029549221317331047
0,298,HAMILTON,161,Sector 1,Q2,1:04.258,0.029549221317331047
0,299,HAMILTON,161,Sector 1,Q2,1:04.258,0.029549221317331047
0,300,HAMILTON,159,Sector 1,Q2,1:04.258,0.029549221317331047
0,301,HAMILTON,159,Sector 1,Q2,1:04.258,0.029549221317331047
0,302,HAMILTON,156,Sector 1,Q2,1:04.258,0.029549221317331047
0,303,HAMILTON,156,Sector 1,Q2,1:04.258,0.029549221317331047
0,304,HAMILTON,156,Sector 1,Q2,1:04.258,0.029549221317331047
0,305,HAMILTON,154,Sector 1,Q2,1:04.258,0.029549221317331047
0,306,HAMILTON,152,Sector 1,Q2,1:04.258,0.029549221317331047
0,307,HAMILTON,152,Sector 1,Q2,1:04.258,0.029549221317331047
0,308,HAMILTON,152,Sector 1,Q2,1:04.258,0.029549221317331047
0,309,HAMILTON,150,Sector 1,Q2,1:04.258,0.029549221317331047
0,310,HAMILTON,150,Sector 1,Q2,1:04.258,0.029549221317331047
0,311,HAMILTON,149,Sector 1,Q2,1:04.258,0.029549221317331047
0,312,HAMILTON,149,Sector 1,Q2,1:04.258,0.029549221317331047
0,313,HAMILTON,149,Sector 1,Q2,1:04.258,0.029549221317331047
0,314,HAMILTON,148,Sector 1,Q2,1:04.258,0.029549221317331047
0,315,HAMILTON,148,Sector 1,Q2,1:04.258,0.029549221317331047
0,316,HAMILTON,148,Sector 1,Q2,1:04.258,0.029549221317331047
0,317,HAMILTON,147,Sector 1,Q2,1:04.258,0.029549221317331047
0,318,HAMILTON,147,Sector 1,Q2,1:04.258,0.029549221317331047
0,319,HAMILTON,146,Sector 1,Q2,1:04.258,0.029549221317331047
0,320,HAMILTON,146,Sector 1,Q2,1:04.258,0.029549221317331047
0,321,HAMILTON,146,Sector 1,Q2,1:04.258,0.029549221317331047
0,322,HAMILTON,145,Sector 1,Q2,1:04.258,0.029549221317331047
0,323,HAMILTON,145,Sector 1,Q2,1:04.258,0.029549221317331047
0,324,HAMILTON,145,Sector 1,Q2,1:04.258,0.029549221317331047
0,325,HAMILTON,145,Sector 1,Q2,1:04.258,0.029549221317331047
0,326,HAMILTON,145,Sector 1,Q2,1:04.258,0.029549221317331047
0,327,HAMILTON,145,Sector 1,Q2,1:04.258,0.029549221317331047
0,328,HAMILTON,147,Sector 1,Q2,1:04.258,0.029549221317331047
