,Frame,Driver,Speed,Sector,Lap,Lap Time,T_Delta
0,327,HAMILTON,258,,L1 (Crash),00:55.0,0.029666012
0,328,HAMILTON,258,,L1 (Crash),00:55.0,0.029666012
0,329,HAMILTON,258,,L1 (Crash),00:55.0,0.029666012
0,330,HAMILTON,259,,L1 (Crash),00:55.0,0.029666012
0,331,HAMILTON,260,,L1 (Crash),00:55.0,0.029666012
0,332,HAMILTON,260,,L1 (Crash),00:55.0,0.029666012
0,333,HAMILTON,261,,L1 (Crash),00:55.0,0.029666012
0,334,HAMILTON,261,,L1 (Crash),00:55.0,0.029666012
0,335,HAMILTON,261,,L1 (Crash),00:55.0,0.029666012
0,336,HAMILTON,262,,L1 (Crash),00:55.0,0.029666012
0,337,HAMILTON,262,,L1 (Crash),00:55.0,0.029666012
0,338,HAMILTON,262,,L1 (Crash),00:55.0,0.029666012
0,339,HAMILTON,262,,L1 (Crash),00:55.0,0.029666012
0,340,HAMILTON,262,,L1 (Crash),00:55.0,0.029666012
0,341,HAMILTON,263,,L1 (Crash),00:55.0,0.029666012
0,342,HAMILTON,263,,L1 (Crash),00:55.0,0.029666012
0,343,HAMILTON,263,,L1 (Crash),00:55.0,0.029666012
0,344,HAMILTON,263,,L1 (Crash),00:55.0,0.029666012
0,345,HAMILTON,263,,L1 (Crash),00:55.0,0.029666012
0,346,HAMILTON,264,,L1 (Crash),00:55.0,0.029666012
0,347,HAMILTON,264,,L1 (Crash),00:55.0,0.029666012
0,348,HAMILTON,264,,L1 (Crash),00:55.0,0.029666012
0,349,HAMILTON,264,,L1 (Crash),00:55.0,0.029666012
0,350,HAMILTON,264,,L1 (Crash),00:55.0,0.029666012
0,351,HAMILTON,265,,L1 (Crash),00:55.0,0.029666012
0,352,HAMILTON,265,,L1 (Crash),00:55.0,0.029666012
0,353,HAMILTON,265,,L1 (Crash),00:55.0,0.029666012
0,354,HAMILTON,266,,L1 (Crash),00:55.0,0.029666012
0,355,HAMILTON,266,,L1 (Crash),00:55.0,0.029666012
0,356,HAMILTON,266,,L1 (Crash),00:55.0,0.029666012
0,357,HAMILTON,266,,L1 (Crash),00:55.0,0.029666012
0,358,HAMILTON,266,,L1 (Crash),00:55.0,0.029666012
0,359,HAMILTON,266,,L1 (Crash),00:55.0,0.029666012
0,360,HAMILTON,267,,L1 (Crash),00:55.0,0.029666012
0,361,HAMILTON,267,,L1 (Crash),00:55.0,0.029666012
0,362,HAMILTON,267,,L1 (Crash),00:55.0,0.029666012
0,363,HAMILTON,268,,L1 (Crash),00:55.0,0.029666012
0,364,HAMILTON,268,,L1 (Crash),00:55.0,0.029666012
0,365,HAMILTON,268,,L1 (Crash),00:55.0,0.029666012
0,366,HAMILTON,268,,L1 (Crash),00:55.0,0.029666012
0,367,HAMILTON,268,,L1 (Crash),00:55.0,0.029666012
0,368,HAMILTON,268,,L1 (Crash),00:55.0,0.029666012
0,369,HAMILTON,268,,L1 (Crash),00:55.0,0.029666012
0,370,HAMILTON,268,,L1 (Crash),00:55.0,0.029666012
0,371,HAMILTON,268,,L1 (Crash),00:55.0,0.029666012
0,372,HAMILTON,268,,L1 (Crash),00:55.0,0.029666012
0,373,HAMILTON,268,,L1 (Crash),00:55.0,0.029666012
0,374,HAMILTON,269,,L1 (Crash),00:55.0,0.029666012
0,375,HAMILTON,269,,L1 (Crash),00:55.0,0.029666012
0,376,HAMILTON,269,,L1 (Crash),00:55.0,0.029666012
0,377,HAMILTON,270,,L1 (Crash),00:55.0,0.029666012
0,378,HAMILTON,271,,L1 (Crash),00:55.0,0.029666012
0,379,HAMILTON,271,,L1 (Crash),00:55.0,0.029666012
0,380,HAMILTON,271,,L1 (Crash),00:55.0,0.029666012
0,381,HAMILTON,271,,L1 (Crash),00:55.0,0.029666012
0,382,HAMILTON,272,,L1 (Crash),00:55.0,0.029666012
0,383,HAMILTON,272,,L1 (Crash),00:55.0,0.029666012
0,384,HAMILTON,272,,L1 (Crash),00:55.0,0.029666012
0,385,HAMILTON,272,,L1 (Crash),00:55.0,0.029666012
0,386,HAMILTON,272,,L1 (Crash),00:55.0,0.029666012
0,387,HAMILTON,273,,L1 (Crash),00:55.0,0.029666012
0,388,HAMILTON,273,,L1 (Crash),00:55.0,0.029666012
0,389,HAMILTON,274,,L1 (Crash),00:55.0,0.029666012
0,390,HAMILTON,274,,L1 (Crash),00:55.0,0.029666012
0,391,HAMILTON,274,,L1 (Crash),00:55.0,0.029666012
0,392,HAMILTON,274,,L1 (Crash),00:55.0,0.029666012
0,393,HAMILTON,274,,L1 (Crash),00:55.0,0.029666012
0,394,HAMILTON,275,,L1 (Crash),00:55.0,0.029666012
0,395,HAMILTON,275,,L1 (Crash),00:55.0,0.029666012
0,396,HAMILTON,275,,L1 (Crash),00:55.0,0.029666012
0,397,HAMILTON,275,,L1 (Crash),00:55.0,0.029666012
0,398,HAMILTON,275,,L1 (Crash),00:55.0,0.029666012
0,399,HAMILTON,276,,L1 (Crash),00:55.0,0.029666012
0,400,HAMILTON,276,,L1 (Crash),00:55.0,0.029666012
0,401,HAMILTON,276,,L1 (Crash),00:55.0,0.029666012
0,402,HAMILTON,276,,L1 (Crash),00:55.0,0.029666012
0,403,HAMILTON,277,,L1 (Crash),00:55.0,0.029666012
0,404,HAMILTON,277,,L1 (Crash),00:55.0,0.029666012
0,405,HAMILTON,277,,L1 (Crash),00:55.0,0.029666012
0,406,HAMILTON,277,,L1 (Crash),00:55.0,0.029666012
